log2FoldChange,Cell.type,pval_sig,col.sign
0.094947785,iPSC,0.923187816,2
-0.033218085,iPSC,0.923187816,2
0.088010087,iPSC,0.923187816,2
-0.076443355,iPSC,0.923187816,2
0.024502161,iPSC,0.923187816,2
-0.142096042,iPSC,0.923187816,2
0.261827033,iPSC,0.923187816,2
-0.430270805,iPSC,0.923187816,2
-0.040255221,iPSC,0.923187816,2
-0.081464263,iPSC,0.923187816,2
-0.033936991,iPSC,0.923187816,2
0.060865117,iPSC,0.923187816,2
0.007639874,iPSC,0.923187816,2
0.0708075,iPSC,0.923187816,2
-0.064866306,iPSC,0.923187816,2
0.016483306,iPSC,0.923187816,2
0.499814994,iPSC,0.923187816,2
0.46563398,iPSC,0.923187816,2
0.036566544,iPSC,0.923187816,2
-0.011621027,iPSC,0.923187816,2
0.023875522,iPSC,0.923187816,2
0.086725388,iPSC,0.923187816,2
-0.02742032,iPSC,0.923187816,2
-0.034313753,iPSC,0.923187816,2
-0.102194341,iPSC,0.923187816,2
0.080815859,iPSC,0.923187816,2
-0.242389676,iPSC,0.923187816,2
-0.006960443,iPSC,0.923187816,2
-0.035175015,iPSC,0.923187816,2
-0.458242182,iPSC,0.923187816,2
-0.466384616,iPSC,0.923187816,2
0.023402153,iPSC,0.923187816,2
-0.047918058,iPSC,0.923187816,2
-0.053479627,iPSC,0.923187816,2
-0.247824628,iPSC,0.923187816,2
-0.105195393,iPSC,0.923187816,2
-0.024458943,iPSC,0.923187816,2
0.181368146,iPSC,0.923187816,2
0.249792257,iPSC,0.923187816,2
0.106907221,iPSC,0.923187816,2
0.030512766,iPSC,0.923187816,2
0.010169763,iPSC,0.923187816,2
0.01831125,iPSC,0.923187816,2
-0.031746344,iPSC,0.923187816,2
0.029158752,iPSC,0.923187816,2
0.145464092,iPSC,0.923187816,2
-0.014044659,iPSC,0.923187816,2
0.22256897,iPSC,0.923187816,2
-0.030762373,iPSC,0.923187816,2
-0.063904678,iPSC,0.923187816,2
0.111712211,iPSC,0.923187816,2
-0.023895004,iPSC,0.923187816,2
-0.007506398,iPSC,0.923187816,2
-0.001088372,iPSC,0.923187816,2
-0.054032319,iPSC,0.923187816,2
-0.037074069,iPSC,0.923187816,2
0.064984324,iPSC,0.923187816,2
0.295357362,iPSC,0.923187816,2
0.037068862,iPSC,0.923187816,2
-0.015481817,iPSC,0.923187816,2
-0.054075964,iPSC,0.923187816,2
0.264051137,iPSC,0.923187816,2
-0.069586007,iPSC,0.923187816,2
-0.088074695,iPSC,0.923187816,2
0.102748439,iPSC,0.923187816,2
0.032284545,iPSC,0.923187816,2
0.015835305,iPSC,0.923187816,2
-0.027209962,iPSC,0.923187816,2
0.003758643,iPSC,0.923187816,2
-0.103373551,iPSC,0.923187816,2
0.114988021,iPSC,0.923187816,2
0.011802025,iPSC,0.923187816,2
-0.198299494,iPSC,0.923187816,2
0.002613211,iPSC,0.923187816,2
1.796888749,iPSC,0.923187816,2
-0.185166131,iPSC,0.923187816,2
0.699424897,iPSC,0.923187816,2
0.226805182,iPSC,0.923187816,2
0.320439436,iPSC,0.923187816,2
0.376081376,iPSC,0.923187816,2
0.227343293,iPSC,0.923187816,2
0.799051733,iPSC,0.923187816,2
0.333381291,iPSC,0.923187816,2
-0.165556111,iPSC,0.923187816,2
0.581737574,iPSC,0.923187816,2
-0.232325593,iPSC,0.923187816,2
0.838075899,iPSC,0.923187816,2
0.405846659,iPSC,0.923187816,2
0.049643803,iPSC,0.923187816,2
0.396131086,iPSC,0.923187816,2
0.265655925,iPSC,0.923187816,2
0.480608353,iPSC,0.923187816,2
0.525690266,iPSC,0.923187816,2
0.347595592,iPSC,0.923187816,2
0.843982901,iPSC,0.923187816,2
0.612806363,iPSC,0.923187816,2
-0.101677351,iPSC,0.923187816,2
0.292638676,iPSC,0.923187816,2
0.420526822,iPSC,0.923187816,2
0.50436131,iPSC,0.923187816,2
0.747554909,iPSC,0.923187816,2
0.274453236,iPSC,0.923187816,2
0.790291172,iPSC,0.923187816,2
-0.309427408,iPSC,0.923187816,2
0.418075427,iPSC,0.923187816,2
0.782608809,iPSC,0.923187816,2
-0.257545012,iPSC,0.923187816,2
0.563253652,iPSC,0.923187816,2
0.228538107,iPSC,0.923187816,2
0.420085146,iPSC,0.923187816,2
0.416547495,iPSC,0.923187816,2
0.035392274,iPSC,0.923187816,2
0.41528922,iPSC,0.923187816,2
0.454656759,iPSC,0.923187816,2
-0.419436285,iPSC,0.923187816,2
0.010834387,iPSC,0.923187816,2
0.210648836,iPSC,0.923187816,2
0.468614856,iPSC,0.923187816,2
-0.035209453,iPSC,0.923187816,2
-0.25325492,iPSC,0.923187816,2
0.129457677,iPSC,0.923187816,2
-0.032376119,iPSC,0.923187816,2
0.224767959,iPSC,0.923187816,2
0.198563901,iPSC,0.923187816,2
0.526217034,iPSC,0.923187816,2
0.061242422,iPSC,0.923187816,2
-0.293169715,iPSC,0.923187816,2
0.438637875,iPSC,0.923187816,2
0.184483797,iPSC,0.923187816,2
0.392732928,iPSC,0.923187816,2
2.642395573,iPSC,0.923187816,2
0.209912055,iPSC,0.923187816,2
-0.239550781,iPSC,0.923187816,2
0.175746831,iPSC,0.923187816,2
0.215373407,iPSC,0.923187816,2
-0.089149585,iPSC,0.923187816,2
-0.011611128,iPSC,0.923187816,2
0.22849576,iPSC,0.923187816,2
0.310958746,iPSC,0.923187816,2
0.223323937,iPSC,0.923187816,2
0.243459741,iPSC,0.923187816,2
0.387849607,iPSC,0.923187816,2
0.260950709,iPSC,0.923187816,2
0.034709415,iPSC,0.923187816,2
-0.053727822,iPSC,0.923187816,2
-0.005024447,iPSC,0.923187816,2
0.117673796,iPSC,0.923187816,2
0.192866416,iPSC,0.923187816,2
0.054548282,iPSC,0.923187816,2
-0.142083227,iPSC,0.923187816,2
0.11947463,iPSC,0.923187816,2
0.165911736,iPSC,0.923187816,2
0.01926809,iPSC,0.923187816,2
0.102525284,iPSC,0.923187816,2
0.102105445,iPSC,0.923187816,2
0.122960282,iPSC,0.923187816,2
0.129751985,iPSC,0.923187816,2
-0.933657389,iPSC,0.923187816,2
0.35149495,iPSC,0.923187816,2
-0.234451693,iPSC,0.923187816,2
0.257744889,iPSC,0.923187816,2
0.203345618,iPSC,0.923187816,2
0.067872224,iPSC,0.923187816,2
-0.209589911,iPSC,0.923187816,2
-1.42328993,iPSC,0.923187816,2
0.264548996,iPSC,0.923187816,2
-0.06528521,iPSC,0.923187816,2
0.088427938,iPSC,0.923187816,2
-0.100237353,iPSC,0.923187816,2
-0.154256064,iPSC,0.923187816,2
0.104241617,iPSC,0.923187816,2
0.038396785,iPSC,0.923187816,2
-0.065067397,iPSC,0.923187816,2
0.086518612,iPSC,0.923187816,2
-0.006278014,iPSC,0.923187816,2
0.210586283,iPSC,0.923187816,2
0.065603857,iPSC,0.923187816,2
0.175343657,iPSC,0.923187816,2
-0.130304802,iPSC,0.923187816,2
0.049239343,iPSC,0.923187816,2
-0.296203504,iPSC,0.923187816,2
-0.223241275,iPSC,0.923187816,2
-0.059384133,iPSC,0.923187816,2
0.143838701,iPSC,0.923187816,2
-0.094038606,iPSC,0.923187816,2
-0.087812579,iPSC,0.923187816,2
0.736730013,iPSC,0.923187816,2
0.172851693,iPSC,0.923187816,2
0.165561878,iPSC,0.923187816,2
0.405042457,iPSC,0.923187816,2
-0.059709777,iPSC,0.923187816,2
0.089310378,iPSC,0.923187816,2
0.021611792,iPSC,0.923187816,2
0.292580746,iPSC,0.923187816,2
0.294152017,iPSC,0.923187816,2
0.023775247,iPSC,0.923187816,2
0.036386784,iPSC,0.923187816,2
1.727610664,iPSC,0.923187816,2
0.236122306,iPSC,0.923187816,2
-0.54289564,iPSC,0.923187816,2
0.069524872,iPSC,0.923187816,2
0.014390513,iPSC,0.923187816,2
0.00264059,iPSC,0.923187816,2
0.285028782,iPSC,0.923187816,2
-1.296822953,iPSC,0.923187816,2
-0.040312709,iPSC,0.923187816,2
-0.086197772,iPSC,0.923187816,2
0.223359279,iPSC,0.923187816,2
0.064757354,iPSC,0.923187816,2
-0.073622137,iPSC,0.923187816,2
-0.014604601,iPSC,0.923187816,2
0.03869548,iPSC,0.923187816,2
-0.055293988,iPSC,0.923187816,2
-0.09893484,iPSC,0.923187816,2
0.005384543,iPSC,0.923187816,2
-0.048666359,iPSC,0.923187816,2
-0.229852779,iPSC,0.923187816,2
0.000859093,iPSC,0.923187816,2
-0.245412149,iPSC,0.923187816,2
0.26112368,iPSC,0.923187816,2
-0.143459596,iPSC,0.923187816,2
-0.111235711,iPSC,0.923187816,2
0.137945835,iPSC,0.923187816,2
-0.240797266,iPSC,0.923187816,2
0.108868894,iPSC,0.923187816,2
0.28908293,iPSC,0.923187816,2
0.220904703,iPSC,0.923187816,2
0.092101198,iPSC,0.923187816,2
-0.223732737,iPSC,0.923187816,2
0.314480958,iPSC,0.923187816,2
0.045297651,iPSC,0.923187816,2
-0.284605983,iPSC,0.923187816,2
-0.479653702,iPSC,0.923187816,2
0.044969606,iPSC,0.923187816,2
0.225047202,iPSC,0.923187816,2
-0.207553278,iPSC,0.923187816,2
0.16012764,iPSC,0.923187816,2
-0.204574389,iPSC,0.923187816,2
0.271547532,iPSC,0.923187816,2
0.221147096,iPSC,0.923187816,2
0.288486817,iPSC,0.923187816,2
0.129690297,iPSC,0.923187816,2
0.049411823,iPSC,0.923187816,2
-0.029178335,iPSC,0.923187816,2
0.022075914,iPSC,0.923187816,2
0.252630905,iPSC,0.923187816,2
0.118217456,iPSC,0.923187816,2
-0.056893481,iPSC,0.923187816,2
0.200045828,iPSC,0.923187816,2
-0.233813194,iPSC,0.923187816,2
-0.098858618,iPSC,0.923187816,2
-0.088771983,iPSC,0.923187816,2
-0.213539574,iPSC,0.923187816,2
-0.066737535,iPSC,0.923187816,2
-0.152901429,iPSC,0.923187816,2
-0.013624626,iPSC,0.923187816,2
0.036231025,iPSC,0.923187816,2
-0.265098169,iPSC,0.923187816,2
-0.050972654,iPSC,0.923187816,2
-0.175163776,iPSC,0.923187816,2
-0.178514955,iPSC,0.923187816,2
0.031539195,iPSC,0.923187816,2
0.164411515,iPSC,0.923187816,2
0.574282811,iPSC,0.923187816,2
-0.061725013,iPSC,0.923187816,2
0.161477841,iPSC,0.923187816,2
-0.155685533,iPSC,0.923187816,2
-0.169981928,iPSC,0.923187816,2
0.010726197,iPSC,0.923187816,2
-0.012639875,iPSC,0.923187816,2
0.090947347,iPSC,0.923187816,2
0.17481559,iPSC,0.923187816,2
-0.086114106,iPSC,0.923187816,2
-0.154688987,iPSC,0.923187816,2
0.149195565,iPSC,0.923187816,2
-0.152041799,iPSC,0.923187816,2
-0.063639423,iPSC,0.923187816,2
-0.18010942,iPSC,0.923187816,2
-0.104041437,iPSC,0.923187816,2
-0.54207645,iPSC,0.923187816,2
-0.122282183,iPSC,0.923187816,2
0.16068271,iPSC,0.923187816,2
-0.331266371,iPSC,0.923187816,2
-0.329975995,iPSC,0.923187816,2
0.322061532,iPSC,0.923187816,2
0.06144677,iPSC,0.923187816,2
-0.149895725,iPSC,0.923187816,2
-0.110882311,iPSC,0.923187816,2
-0.049486802,iPSC,0.923187816,2
0.002078449,iPSC,0.923187816,2
-0.029439296,iPSC,0.923187816,2
-0.051442532,iPSC,0.923187816,2
-0.105122317,iPSC,0.923187816,2
0.177235989,iPSC,0.923187816,2
-0.130683554,iPSC,0.923187816,2
0.179522888,iPSC,0.923187816,2
-0.103723852,iPSC,0.923187816,2
0.02470254,iPSC,0.923187816,2
-0.03506988,iPSC,0.923187816,2
-0.227902785,iPSC,0.923187816,2
0.093076915,iPSC,0.923187816,2
0.101561695,iPSC,0.923187816,2
0.158620022,iPSC,0.923187816,2
0.349275942,iPSC,0.923187816,2
0.032880034,iPSC,0.923187816,2
-0.066349306,iPSC,0.923187816,2
-0.071766755,iPSC,0.923187816,2
0.270939509,iPSC,0.923187816,2
0.156636946,iPSC,0.923187816,2
-0.022815579,iPSC,0.923187816,2
-0.018241143,iPSC,0.923187816,2
-0.023695495,iPSC,0.923187816,2
-0.024237255,iPSC,0.923187816,2
-0.030151147,iPSC,0.923187816,2
-0.01036263,iPSC,0.923187816,2
0.091548689,iPSC,0.923187816,2
0.094947785,iPSC,0.923187816,2
-0.033218085,iPSC,0.923187816,2
0.088010087,iPSC,0.923187816,2
-0.076443355,iPSC,0.923187816,2
0.024502161,iPSC,0.923187816,2
-0.142096042,iPSC,0.923187816,2
0.261827033,iPSC,0.923187816,2
-0.430270805,iPSC,0.923187816,2
-0.040255221,iPSC,0.923187816,2
-0.081464263,iPSC,0.923187816,2
-0.033936991,iPSC,0.923187816,2
0.060865117,iPSC,0.923187816,2
0.007639874,iPSC,0.923187816,2
0.0708075,iPSC,0.923187816,2
-0.064866306,iPSC,0.923187816,2
0.016483306,iPSC,0.923187816,2
0.499814994,iPSC,0.923187816,2
0.46563398,iPSC,0.923187816,2
0.036566544,iPSC,0.923187816,2
-0.011621027,iPSC,0.923187816,2
0.023875522,iPSC,0.923187816,2
0.086725388,iPSC,0.923187816,2
-0.02742032,iPSC,0.923187816,2
-0.034313753,iPSC,0.923187816,2
-0.102194341,iPSC,0.923187816,2
0.080815859,iPSC,0.923187816,2
-0.242389676,iPSC,0.923187816,2
-0.006960443,iPSC,0.923187816,2
-0.035175015,iPSC,0.923187816,2
-0.458242182,iPSC,0.923187816,2
-0.466384616,iPSC,0.923187816,2
0.023402153,iPSC,0.923187816,2
-0.047918058,iPSC,0.923187816,2
-0.053479627,iPSC,0.923187816,2
-0.247824628,iPSC,0.923187816,2
-0.105195393,iPSC,0.923187816,2
-0.024458943,iPSC,0.923187816,2
0.181368146,iPSC,0.923187816,2
0.249792257,iPSC,0.923187816,2
0.106907221,iPSC,0.923187816,2
0.030512766,iPSC,0.923187816,2
0.010169763,iPSC,0.923187816,2
0.01831125,iPSC,0.923187816,2
-0.031746344,iPSC,0.923187816,2
0.029158752,iPSC,0.923187816,2
0.145464092,iPSC,0.923187816,2
-0.014044659,iPSC,0.923187816,2
0.22256897,iPSC,0.923187816,2
-0.030762373,iPSC,0.923187816,2
-0.063904678,iPSC,0.923187816,2
0.111712211,iPSC,0.923187816,2
-0.023895004,iPSC,0.923187816,2
-0.007506398,iPSC,0.923187816,2
-0.001088372,iPSC,0.923187816,2
-0.054032319,iPSC,0.923187816,2
-0.037074069,iPSC,0.923187816,2
0.064984324,iPSC,0.923187816,2
0.295357362,iPSC,0.923187816,2
0.037068862,iPSC,0.923187816,2
-0.015481817,iPSC,0.923187816,2
-0.054075964,iPSC,0.923187816,2
0.264051137,iPSC,0.923187816,2
-0.069586007,iPSC,0.923187816,2
-0.088074695,iPSC,0.923187816,2
0.102748439,iPSC,0.923187816,2
0.032284545,iPSC,0.923187816,2
0.015835305,iPSC,0.923187816,2
-0.027209962,iPSC,0.923187816,2
0.003758643,iPSC,0.923187816,2
-0.103373551,iPSC,0.923187816,2
0.114988021,iPSC,0.923187816,2
0.011802025,iPSC,0.923187816,2
-0.198299494,iPSC,0.923187816,2
0.002613211,iPSC,0.923187816,2
3.024681347,iPSC,0.954205433,2
0.557183918,iPSC,0.954205433,2
0.663489978,iPSC,0.954205433,2
0.63912048,iPSC,0.954205433,2
-0.051971648,iPSC,0.954205433,2
0.42344037,iPSC,0.954205433,2
0.254161834,iPSC,0.954205433,2
1.71314973,iPSC,0.954205433,2
0.735215362,iPSC,0.954205433,2
1.123615783,iPSC,0.954205433,2
0.150631036,iPSC,0.954205433,2
0.620487871,iPSC,0.954205433,2
-0.082928408,iPSC,0.954205433,2
0.676754365,iPSC,0.954205433,2
0.762363106,iPSC,0.954205433,2
3.483916747,iPSC,0.954205433,2
0.345988231,iPSC,0.954205433,2
0.661885404,iPSC,0.954205433,2
-1.223659278,iPSC,0.954205433,2
0.917672013,iPSC,0.954205433,2
0.156507108,iPSC,0.954205433,2
-0.04340512,iPSC,0.954205433,2
0.040562747,iPSC,0.954205433,2
1.540155964,iPSC,0.954205433,2
0.402441465,iPSC,0.954205433,2
0.10989113,iPSC,0.954205433,2
0.107333161,iPSC,0.954205433,2
0.521134228,iPSC,0.954205433,2
0.210242781,iPSC,0.954205433,2
0.321523675,iPSC,0.954205433,2
0.307106973,iPSC,0.954205433,2
-0.036025641,iPSC,0.954205433,2
0.361083338,iPSC,0.954205433,2
0.158403871,iPSC,0.954205433,2
0.040964079,iPSC,0.954205433,2
-0.229757789,iPSC,0.954205433,2
0.90578004,iPSC,0.954205433,2
-1.460491101,iPSC,0.954205433,2
0.103743984,iPSC,0.954205433,2
0.022579584,iPSC,0.954205433,2
0.174828583,iPSC,0.954205433,2
0.047383877,iPSC,0.954205433,2
0.072657803,iPSC,0.954205433,2
0.066802977,iPSC,0.954205433,2
0.459238418,iPSC,0.954205433,2
-0.010512326,iPSC,0.954205433,2
0.466688231,iPSC,0.954205433,2
0.352176999,iPSC,0.954205433,2
0.162977606,iPSC,0.954205433,2
-0.251661957,iPSC,0.954205433,2
-0.047398069,iPSC,0.954205433,2
0.243364463,iPSC,0.954205433,2
0.426414078,iPSC,0.954205433,2
0.437014366,iPSC,0.954205433,2
0.378273002,iPSC,0.954205433,2
0.734246971,iPSC,0.954205433,2
0.149088517,iPSC,0.954205433,2
0.314944761,iPSC,0.954205433,2
0.348154706,iPSC,0.954205433,2
0.686659087,iPSC,0.954205433,2
0.363684125,iPSC,0.954205433,2
0.358655015,iPSC,0.954205433,2
0.255544612,iPSC,0.954205433,2
0.247786952,iPSC,0.954205433,2
0.019323909,iPSC,0.954205433,2
-0.07018761,iPSC,0.954205433,2
-0.049526851,iPSC,0.954205433,2
0.14278846,iPSC,0.954205433,2
-0.093581658,iPSC,0.954205433,2
0.04383835,iPSC,0.954205433,2
0.00020067,iPSC,0.954205433,2
0.182197421,iPSC,0.954205433,2
0.338490101,iPSC,0.954205433,2
0.222530709,iPSC,0.954205433,2
-0.118970373,iPSC,0.954205433,2
-1.505416968,iPSC,0.954205433,2
0.34634769,iPSC,0.954205433,2
0.091437337,iPSC,0.954205433,2
0.267342774,iPSC,0.954205433,2
-0.062631907,iPSC,0.954205433,2
0.33544798,iPSC,0.954205433,2
0.042575675,iPSC,0.954205433,2
0.373267991,iPSC,0.954205433,2
0.3032249,iPSC,0.954205433,2
0.007643391,iPSC,0.954205433,2
0.017764339,iPSC,0.954205433,2
-0.146669177,iPSC,0.954205433,2
-0.003368481,iPSC,0.954205433,2
0.308973184,iPSC,0.954205433,2
-0.019390833,iPSC,0.954205433,2
0.067980558,iPSC,0.954205433,2
0.199876472,iPSC,0.954205433,2
-0.307774696,iPSC,0.954205433,2
0.018959371,iPSC,0.954205433,2
-0.013145583,iPSC,0.954205433,2
0.009027905,iPSC,0.954205433,2
0.314462292,iPSC,0.954205433,2
0.539262687,iPSC,0.954205433,2
0.301422852,iPSC,0.954205433,2
0.037372043,iPSC,0.954205433,2
0.298890332,iPSC,0.954205433,2
0.207243041,iPSC,0.954205433,2
-0.131255026,iPSC,0.954205433,2
0.162179086,iPSC,0.954205433,2
0.029511531,iPSC,0.954205433,2
0.084580695,iPSC,0.954205433,2
0.245566282,iPSC,0.954205433,2
0.070173011,iPSC,0.954205433,2
-0.461223937,iPSC,0.954205433,2
0.112490411,iPSC,0.954205433,2
-0.079100067,iPSC,0.954205433,2
0.13375267,iPSC,0.954205433,2
0.365240524,iPSC,0.954205433,2
-0.041789933,iPSC,0.954205433,2
-0.031784957,iPSC,0.954205433,2
-0.005432676,iPSC,0.954205433,2
0.277538553,iPSC,0.954205433,2
0.152823802,iPSC,0.954205433,2
1.65999323,iPSC,0.954205433,2
-0.238783271,iPSC,0.954205433,2
0.087566906,iPSC,0.954205433,2
0.192382784,iPSC,0.954205433,2
-0.024195973,iPSC,0.954205433,2
0.083159367,iPSC,0.954205433,2
0.264801662,iPSC,0.954205433,2
0.04475772,iPSC,0.954205433,2
-0.622982542,iPSC,0.954205433,2
-0.130685288,iPSC,0.954205433,2
0.216552544,iPSC,0.954205433,2
-0.082742515,iPSC,0.954205433,2
0.03531877,iPSC,0.954205433,2
0.107964503,iPSC,0.954205433,2
0.006510364,iPSC,0.954205433,2
-0.23171332,iPSC,0.954205433,2
-0.149262592,iPSC,0.954205433,2
-0.065828996,iPSC,0.954205433,2
0.030190118,iPSC,0.954205433,2
0.239612755,iPSC,0.954205433,2
-0.267031054,iPSC,0.954205433,2
0.022940794,iPSC,0.954205433,2
-0.108190576,iPSC,0.954205433,2
0.165509557,iPSC,0.954205433,2
-0.019782427,iPSC,0.954205433,2
-0.070692601,iPSC,0.954205433,2
0.211619549,iPSC,0.954205433,2
-0.162657253,iPSC,0.954205433,2
-0.102587297,iPSC,0.954205433,2
0.062864718,iPSC,0.954205433,2
0.06414061,iPSC,0.954205433,2
-0.065063324,iPSC,0.954205433,2
0.149054051,iPSC,0.954205433,2
0.026665501,iPSC,0.954205433,2
-0.06528944,iPSC,0.954205433,2
-0.061647655,iPSC,0.954205433,2
-0.068859694,iPSC,0.954205433,2
0.037197723,iPSC,0.954205433,2
0.034665137,iPSC,0.954205433,2
0.052344075,iPSC,0.954205433,2
-0.051457632,iPSC,0.954205433,2
-0.000235967,iPSC,0.954205433,2
0.074636574,iPSC,0.954205433,2
0.012660323,iPSC,0.954205433,2
-0.037736922,iPSC,0.954205433,2
0.045326752,iPSC,0.954205433,2
-0.052989446,iPSC,0.954205433,2
-0.004689869,iPSC,0.954205433,2
0.022472288,iPSC,0.954205433,2
0.129350625,iPSC,0.954205433,2
-0.127358624,iPSC,0.954205433,2
0.063819867,iPSC,0.954205433,2
0.28949697,iPSC,0.954205433,2
-0.017984591,iPSC,0.954205433,2
1.51E-05,iPSC,0.954205433,2
0.029531424,iPSC,0.954205433,2
-0.108282921,iPSC,0.954205433,2
0.087998311,iPSC,0.954205433,2
0.24027345,iPSC,0.954205433,2
0.292886983,iPSC,0.954205433,2
0.046366337,iPSC,0.954205433,2
0.079979484,iPSC,0.954205433,2
0.115434426,iPSC,0.954205433,2
0.045859566,iPSC,0.954205433,2
-0.035581466,iPSC,0.954205433,2
-0.055568934,iPSC,0.954205433,2
0.114100616,iPSC,0.954205433,2
0.167523746,iPSC,0.954205433,2
0.110550871,iPSC,0.954205433,2
0.151965503,iPSC,0.954205433,2
-0.046469247,iPSC,0.954205433,2
0.175707152,iPSC,0.954205433,2
-0.049184065,iPSC,0.954205433,2
-0.005357278,iPSC,0.954205433,2
0.092432469,iPSC,0.954205433,2
-0.022122057,iPSC,0.954205433,2
0.032495098,iPSC,0.954205433,2
0.274548761,iPSC,0.954205433,2
-0.10789228,iPSC,0.954205433,2
0.183494954,iPSC,0.954205433,2
0.182752516,iPSC,0.954205433,2
0.252733779,iPSC,0.954205433,2
-0.137428318,iPSC,0.954205433,2
0.087322611,iPSC,0.954205433,2
0.092936346,iPSC,0.954205433,2
0.206931308,iPSC,0.954205433,2
-0.087753668,iPSC,0.954205433,2
-0.02471796,iPSC,0.954205433,2
0.037438558,iPSC,0.954205433,2
-0.068633516,iPSC,0.954205433,2
-0.105956338,iPSC,0.954205433,2
0.462190546,iPSC,0.954205433,2
0.189436218,iPSC,0.954205433,2
-0.018278393,iPSC,0.954205433,2
-0.092293376,iPSC,0.954205433,2
0.096234641,iPSC,0.954205433,2
-0.048682224,iPSC,0.954205433,2
-0.017659046,iPSC,0.954205433,2
0.096371491,iPSC,0.954205433,2
-0.126002003,iPSC,0.954205433,2
0.010665261,iPSC,0.954205433,2
-0.044964752,iPSC,0.954205433,2
0.020858429,iPSC,0.954205433,2
-0.043795961,iPSC,0.954205433,2
0.003303038,iPSC,0.954205433,2
0.170464916,iPSC,0.954205433,2
0.108978824,iPSC,0.954205433,2
3.904431285,iPSC,0.954205433,2
0.135523314,iPSC,0.954205433,2
-0.055130683,iPSC,0.954205433,2
-0.033928099,iPSC,0.954205433,2
0.015680756,iPSC,0.954205433,2
0.146028181,iPSC,0.954205433,2
0.153343709,iPSC,0.954205433,2
0.080611515,iPSC,0.954205433,2
-0.041053319,iPSC,0.954205433,2
0.008669072,iPSC,0.954205433,2
-0.139638316,iPSC,0.954205433,2
-0.05132603,iPSC,0.954205433,2
-0.039933643,iPSC,0.954205433,2
0.043811026,iPSC,0.954205433,2
-0.005176438,iPSC,0.954205433,2
0.025731831,iPSC,0.954205433,2
0.169551799,iPSC,0.954205433,2
0.182865366,iPSC,0.954205433,2
-0.105994538,iPSC,0.954205433,2
-0.07011496,iPSC,0.954205433,2
-0.663769602,iPSC,0.954205433,2
0.012510248,iPSC,0.954205433,2
0.062713551,iPSC,0.954205433,2
-0.044383341,iPSC,0.954205433,2
0.173655081,iPSC,0.954205433,2
0.158497403,iPSC,0.954205433,2
0.035003514,iPSC,0.954205433,2
-0.070002561,iPSC,0.954205433,2
0.136470703,iPSC,0.954205433,2
-0.005292714,iPSC,0.954205433,2
0.101647682,iPSC,0.954205433,2
-0.020970373,iPSC,0.954205433,2
0.264449569,iPSC,0.954205433,2
0.011323056,iPSC,0.954205433,2
0.140008165,iPSC,0.954205433,2
-0.0294839,iPSC,0.954205433,2
0.044234719,iPSC,0.954205433,2
0.08516991,iPSC,0.954205433,2
-0.076376987,iPSC,0.954205433,2
-0.037260035,iPSC,0.954205433,2
-0.003654015,iPSC,0.954205433,2
-0.038485829,iPSC,0.954205433,2
-0.081324395,iPSC,0.954205433,2
0.095718066,iPSC,0.954205433,2
-0.118206244,iPSC,0.954205433,2
0.001695502,iPSC,0.954205433,2
0.04206715,iPSC,0.954205433,2
-0.117880575,iPSC,0.954205433,2
-0.040927134,iPSC,0.954205433,2
-0.087032874,iPSC,0.954205433,2
-0.081386286,iPSC,0.954205433,2
0.391840103,iPSC,0.954205433,2
-0.104147529,iPSC,0.954205433,2
-0.338077475,iPSC,0.954205433,2
0.062049783,iPSC,0.954205433,2
-0.090731629,iPSC,0.954205433,2
-0.094561799,iPSC,0.954205433,2
0.13036091,iPSC,0.954205433,2
0.099414318,iPSC,0.954205433,2
0.106880821,iPSC,0.954205433,2
-0.041173147,iPSC,0.954205433,2
-0.090744897,iPSC,0.954205433,2
0.023602681,iPSC,0.954205433,2
-0.016651149,iPSC,0.954205433,2
0.077914668,iPSC,0.954205433,2
0.063707815,iPSC,0.954205433,2
0.006360635,iPSC,0.954205433,2
0.096529192,iPSC,0.954205433,2
0.033121463,iPSC,0.954205433,2
-0.081536254,iPSC,0.954205433,2
-0.010172515,iPSC,0.954205433,2
0.099010836,iPSC,0.954205433,2
0.031694493,iPSC,0.954205433,2
0.073286946,iPSC,0.954205433,2
0.011657756,iPSC,0.954205433,2
0.018822001,iPSC,0.954205433,2
0.079119963,iPSC,0.954205433,2
0.008051974,iPSC,0.954205433,2
0.031025303,iPSC,0.954205433,2
-0.089365272,iPSC,0.954205433,2
0.000983353,iPSC,0.954205433,2
0.079491612,iPSC,0.954205433,2
0.015744605,iPSC,0.954205433,2
0.015735038,iPSC,0.954205433,2
0.033523865,iPSC,0.954205433,2
0.802244766,iPSC,0.954205433,2
-0.058069464,iPSC,0.954205433,2
0.094285491,iPSC,0.954205433,2
-0.119873832,iPSC,0.954205433,2
0.009994411,iPSC,0.954205433,2
-0.180509417,iPSC,0.954205433,2
0.003548529,iPSC,0.954205433,2
-0.089583448,iPSC,0.954205433,2
0.010179343,iPSC,0.954205433,2
-0.061321967,iPSC,0.954205433,2
-0.029872948,iPSC,0.954205433,2
0.129953636,iPSC,0.954205433,2
0.017945926,iPSC,0.954205433,2
-0.041153498,iPSC,0.954205433,2
0.10877684,iPSC,0.954205433,2
-0.044401809,iPSC,0.954205433,2
1.069659477,iPSC,0.954205433,2
0.01910179,iPSC,0.954205433,2
0.016919668,iPSC,0.954205433,2
-0.059351748,iPSC,0.954205433,2
